ensembl_gene_id	external_gene_id	entrezgene	chromosome_name	start_position	end_position	strand
ENSG00000239067	snoU13	NA	5	118945897	118946000	-1
ENSG00000164334	FAM170A	340069	5	118965254	118971517	1
ENSG00000250895	CTD-2158P22.4	NA	5	118988218	118988695	-1
ENSG00000234259	CTC-507E12.1	NA	5	119015892	119016775	1
ENSG00000251293	CTC-552D5.1	NA	5	119581143	119669197	-1
ENSG00000251975	RNU6-718P	NA	5	119673244	119673348	-1
ENSG00000261036	RP11-574H6.1	NA	5	119681602	119740532	-1
ENSG00000184838	PRR16	51334	5	119799973	120023027	1
ENSG00000270741	RP11-565F4.1	NA	5	119993772	119994066	-1
ENSG00000222609	RNU4-69P	NA	5	120046393	120046535	-1
ENSG00000248927	CTD-2334D19.1	NA	5	120116913	120126473	1
ENSG00000251135	AC008565.1	NA	5	120375785	120379727	1
ENSG00000248853	CTD-2613O8.1	NA	5	120394939	120396648	1
ENSG00000250847	CTD-2020P22.1	NA	5	120531675	120531905	-1
ENSG00000229855	CTC-546K23.1	102467226	5	120535399	120693093	1
ENSG00000244088	RP11-510I6.1	NA	5	120911543	120912015	-1
ENSG00000213661	RP11-510I6.2	NA	5	120951942	120952502	1
ENSG00000249600	RP11-510I6.3	NA	5	121007068	121007567	-1
ENSG00000181867	FTMT	94033	5	121187650	121188519	1
ENSG00000151304	SRFBP1	153443	5	121297656	121411265	1
ENSG00000113083	LOX	4015	5	121398890	121413980	-1
ENSG00000247311	CTC-441N14.2	NA	5	121464457	121490551	-1
ENSG00000164185	ZNF474	133923	5	121465208	121515312	1
ENSG00000249610	CTC-441N14.1	NA	5	121490191	121491710	-1
ENSG00000250803	CTC-441N14.4	NA	5	121493063	121518353	1
ENSG00000272139	CTD-2544H17.2	NA	5	121646992	121647368	-1
ENSG00000064692	SNCAIP	9627	5	121647049	121799914	1
ENSG00000249621	CTD-2544H17.1	NA	5	121656986	121659053	-1
ENSG00000249916	CTD-2280E9.1	NA	5	121705457	121719263	-1
ENSG00000250328	CTC-210G5.1	153163	5	121772192	121814782	-1
ENSG00000251538	RP11-166A12.1	101927379	5	121964647	122066380	-1
ENSG00000240058	ARGFXP1	NA	5	122011490	122012450	1
ENSG00000205302	SNX2	6643	5	122110691	122165803	1
ENSG00000212114	AC093267.1	NA	5	122112126	122112222	-1
ENSG00000252295	snoU13	NA	5	122131820	122131922	1
ENSG00000260686	CTB-36H16.2	NA	5	122168051	122170228	1
ENSG00000064652	SNX24	28966	5	122179134	122365049	1
ENSG00000239103	snoU13	NA	5	122345237	122345335	-1
ENSG00000263432	RN7SL689P	NA	5	122358184	122358478	-1
ENSG00000168938	PPIC	5480	5	122358945	122372436	-1
ENSG00000249996	RP11-359P5.1	NA	5	122371966	122390362	1
ENSG00000263654	RN7SL711P	NA	5	122406477	122406773	1
ENSG00000223652	AC106786.1	NA	5	122422943	122425994	-1
ENSG00000061455	PRDM6	93166	5	122424816	122529960	1
ENSG00000213655	CTD-2347I17.1	NA	5	122571773	122572064	1
ENSG00000168944	CEP120	153241	5	122680579	122759286	-1
ENSG00000250539	KRT8P33	NA	5	122736616	122738038	-1
ENSG00000249400	HMGB3P17	NA	5	122804475	122805123	-1
ENSG00000202105	Y_RNA	NA	5	122846130	122846231	-1
ENSG00000151292	CSNK1G3	1456	5	122847793	122952739	1
ENSG00000235275	KRT18P16	NA	5	122971804	122973097	1
ENSG00000250862	HMGB1P29	NA	5	123556272	123556770	-1
ENSG00000253807	LINC01170	NA	5	123641923	123740772	-1
ENSG00000251421	CTC-369A16.2	NA	5	123731296	123736088	1
ENSG00000251662	CTC-369A16.3	NA	5	123731640	123736348	1
ENSG00000248600	CTD-2308B18.4	NA	5	123791066	123795791	1
ENSG00000251214	CTD-2308B18.1	NA	5	123795605	123796242	-1
ENSG00000250438	CTD-2308B18.2	NA	5	123805284	123805594	1
ENSG00000248296	CTD-2308B18.3	NA	5	123828468	123872041	-1
ENSG00000168916	ZNF608	57507	5	123972608	124084500	-1
ENSG00000249112	RP11-43D2.2	NA	5	124043520	124046430	1
ENSG00000250206	RP11-436H11.2	NA	5	124064524	124065086	1
ENSG00000250530	RP11-436H11.3	NA	5	124065403	124065848	1
ENSG00000251274	RP11-436H11.4	NA	5	124068940	124069465	1
ENSG00000251456	RP11-436H11.5	NA	5	124070311	124070868	-1
ENSG00000249643	RP11-436H11.6	NA	5	124073092	124073698	1
ENSG00000242814	RP11-436H11.1	NA	5	124144521	124144926	-1
ENSG00000248443	RP11-284A20.3	NA	5	124165165	124165983	1
ENSG00000249261	RP11-284A20.2	NA	5	124204665	124205607	-1
ENSG00000249423	RP11-284A20.1	NA	5	124255640	124257291	1
ENSG00000250411	RP11-257I8.2	101927421	5	124372524	124377932	1
ENSG00000250194	RP11-257I8.1	401397	5	124410358	124410673	1
ENSG00000249365	RP11-508M8.1	NA	5	124443897	124485622	1
ENSG00000248631	RP11-425E13.1	NA	5	124537581	124538223	1
ENSG00000250721	HMGB1P22	NA	5	124601221	124601344	1
ENSG00000222107	RN7SKP117	NA	5	124686561	124686824	-1
ENSG00000249932	RP11-395P13.2	NA	5	124704261	124704842	1
ENSG00000248147	RP11-395P13.1	NA	5	124704456	124705035	-1
ENSG00000249677	RP11-395P13.3	NA	5	124705858	124706617	-1
ENSG00000250402	RP11-395P13.4	NA	5	124712527	124713132	1
ENSG00000250269	RP11-395P13.5	NA	5	124718552	124719148	-1
ENSG00000251554	RP11-395P13.6	NA	5	124731072	124731673	-1
ENSG00000260192	RP11-756H20.1	101927460	5	124828954	124937920	1
ENSG00000249950	CTC-394G3.1	NA	5	125198439	125198886	-1
ENSG00000249904	CTC-394G3.2	NA	5	125221978	125222446	-1
ENSG00000241888	RPSAP37	NA	5	125302470	125303778	-1
ENSG00000248752	RP11-114J13.1	NA	5	125412493	125615493	-1
ENSG00000248107	CTC-339D2.1	102546228	5	125515270	125529543	1
ENSG00000265637	AC010235.1	NA	5	125532528	125532608	1
ENSG00000155324	GRAMD3	65983	5	125695824	125832186	1
ENSG00000250602	RP11-517I3.1	NA	5	125769197	125826063	-1
ENSG00000164904	ALDH7A1	501	5	125877533	125931110	-1
ENSG00000200347	RNU6-963P	NA	5	125888994	125889094	-1
ENSG00000164902	PHAX	51808	5	125935960	125962944	1
ENSG00000230929	RP11-395C3.1	NA	5	125963709	125964011	-1
ENSG00000196900	C5orf48	389320	5	125967414	125971979	1
ENSG00000213630	RP11-772E11.1	NA	5	125999029	125999260	-1
ENSG00000249768	HSPE1P10	NA	5	126073130	126073687	-1
ENSG00000251072	RP11-434D11.4	NA	5	126087655	126112178	-1
ENSG00000252185	RNU6-752P	NA	5	126091008	126091109	-1
ENSG00000113368	LMNB1	4001	5	126112315	126172712	1
ENSG00000173926	MARCH3	115123	5	126203406	126366500	-1
ENSG00000164241	C5orf63	401207	5	126378250	126409184	-1
ENSG00000214743	MRPS5P3	NA	5	126478774	126478939	-1
ENSG00000250080	CTB-88F18.2	NA	5	126506227	126507958	-1
ENSG00000271585	CTB-88F18.4	NA	5	126512388	126512742	-1
ENSG00000250956	CTB-88F18.3	NA	5	126515448	126515592	-1
ENSG00000265104	AC011416.1	NA	5	126596628	126596690	1
ENSG00000145794	MEGF10	84466	5	126626523	126801429	1
ENSG00000249577	CTD-2195M15.1	NA	5	126801514	126801810	1
ENSG00000271766	CTD-2195M15.3	NA	5	126813987	126814429	1
ENSG00000250859	HNRNPKP1	NA	5	126847156	126848534	-1
ENSG00000164244	PRRC1	133619	5	126853301	126890781	1
ENSG00000205279	CTXN3	613212	5	126984736	126994322	1
ENSG00000248799	CTC-548H10.2	NA	5	126987385	126999721	-1
ENSG00000230561	CTC-228N24.1	728586	5	127039082	127277326	1
ENSG00000251032	RP11-483H11.1	NA	5	127120310	127122734	-1
ENSG00000250603	CTC-228N24.2	NA	5	127174178	127193496	-1
ENSG00000245937	CTC-228N24.3	101930640	5	127276118	127418864	-1
ENSG00000245937	CTC-228N24.3	101929964	5	127276118	127418864	-1
ENSG00000245937	CTC-228N24.3	644873	5	127276118	127418864	-1
ENSG00000064651	SLC12A2	6558	5	127419458	127525380	1
ENSG00000250329	KDELC1P1	NA	5	127445178	127446686	1
ENSG00000138829	FBN2	2201	5	127593601	127994878	-1
ENSG00000207290	Y_RNA	NA	5	127706792	127706905	-1
ENSG00000113396	SLC27A6	28965	5	127873706	128369335	1
ENSG00000248634	CTC-573M9.1	NA	5	127999671	128078522	1
ENSG00000066583	ISOC1	51015	5	128430444	128449721	1
ENSG00000264563	MIR4633	100616175	5	128433381	128433459	1
ENSG00000265691	MIR4460	100616325	5	128732755	128732840	-1
ENSG00000249421	ADAMTS19-AS1	NA	5	128795252	128796382	-1
ENSG00000145808	ADAMTS19	171019	5	128795958	129074376	1
ENSG00000251680	CTC-575N7.1	NA	5	128836054	129241610	-1
ENSG00000186367	KIAA1024L	100127206	5	129083772	129102425	1
ENSG00000198108	CHSY3	337876	5	129240165	129522327	1
ENSG00000221562	RNU6ATAC10P	NA	5	129310584	129310694	1
ENSG00000199455	RNA5SP191	NA	5	129450102	129450203	1
ENSG00000248610	HSPA8P4	NA	5	129475724	129477643	1
ENSG00000263954	AC004769.1	NA	5	129613318	129613386	-1
ENSG00000252514	RNU7-53P	NA	5	129722314	129722373	-1
ENSG00000249312	ARL2BPP4	NA	5	129865112	129865582	1
ENSG00000249418	AC005741.2	NA	5	129934041	129934472	1
ENSG00000244192	RP11-114H7.1	NA	5	130325590	130326121	1
ENSG00000250405	RP11-114H7.2	NA	5	130329946	130331857	1
ENSG00000248955	RP11-114H7.3	NA	5	130344276	130344435	1
ENSG00000169567	HINT1	3094	5	130494720	130507428	-1
ENSG00000186687	LYRM7	90624	5	130506503	130541119	1
ENSG00000158985	CDC42SE2	56990	5	130581186	130734140	1
ENSG00000158987	RAPGEF6	51735	5	130759614	130970929	-1
ENSG00000273217	CTC-432M15.3	NA	5	130761584	131132676	-1
ENSG00000217128	FNIP1	96459	5	130977407	131132710	-1
ENSG00000164398	ACSL6	23305	5	131142683	131347936	-1
ENSG00000239642	AC034228.7	NA	5	131142816	131281391	-1
ENSG00000234758	AC034228.4	NA	5	131280101	131303913	1
ENSG00000223548	AC034228.3	101927693	5	131339285	131342715	1
ENSG00000231585	AC034228.2	NA	5	131347141	131348892	1
ENSG00000164399	IL3	3562	5	131396222	131398897	1
ENSG00000164400	CSF2	1437	5	131409483	131411859	1
ENSG00000253067	snoZ6	NA	5	131415759	131415826	1
ENSG00000227616	AC063976.1	NA	5	131483184	131485252	-1
ENSG00000235775	AC063976.2	NA	5	131499296	131499458	-1
ENSG00000224015	AC063976.3	NA	5	131514927	131516821	-1
ENSG00000237714	P4HA2-AS1	100861518	5	131520569	131528501	1
ENSG00000072682	P4HA2	101927705	5	131527531	131631008	-1
ENSG00000072682	P4HA2	8974	5	131527531	131631008	-1
ENSG00000224431	AC063976.7	NA	5	131535149	131539180	1
ENSG00000131435	PDLIM4	8572	5	131593364	131609147	1
ENSG00000197208	SLC22A4	6583	5	131630136	131679899	1
ENSG00000233006	AC034220.3	553103	5	131646978	131705608	-1
ENSG00000263597	MIR3936	100500865	5	131701182	131701291	-1
ENSG00000197375	SLC22A5	6584	5	131705444	131731306	1
ENSG00000197536	C5orf56	NA	5	131746328	131811736	1
ENSG00000238160	AC116366.5	NA	5	131755108	131762406	-1
ENSG00000202533	Y_RNA	NA	5	131803839	131803949	1
ENSG00000234290	AC116366.6	NA	5	131804582	131808735	-1
ENSG00000125347	IRF1	3659	5	131817301	131826490	-1
ENSG00000113525	IL5	3567	5	131877136	131892530	-1
ENSG00000113522	RAD50	10111	5	131891711	131980313	1
ENSG00000223442	AC004041.2	101930600	5	131966281	131999964	-1
ENSG00000223442	AC004041.2	101927761	5	131966281	131999964	-1
ENSG00000169194	IL13	3596	5	131991955	131996802	1
ENSG00000113520	IL4	3565	5	132009678	132018368	1
ENSG00000230612	AC004237.1	101927783	5	132024373	132057275	1
ENSG00000131437	KIF3A	11127	5	132028320	132073330	-1
ENSG00000205089	CCNI2	645121	5	132083137	132089856	1
ENSG00000164402	SEPT8	23176	5	132086509	132142933	-1
ENSG00000198944	SOWAHA	134548	5	132149033	132152488	1
ENSG00000272203	AC004775.5	NA	5	132152940	132153692	-1
ENSG00000164403	SHROOM1	134549	5	132157833	132166590	-1
ENSG00000201274	RNA5SP192	NA	5	132184269	132184388	1
ENSG00000164404	GDF9	2661	5	132196873	132202576	-1
ENSG00000164405	UQCRQ	27089	5	132202252	132203723	1
ENSG00000164406	LEAP2	116842	5	132208014	132210738	1
ENSG00000072364	AFF4	27125	5	132211071	132299326	-1
ENSG00000235253	AC010240.2	NA	5	132278624	132280742	1
ENSG00000202417	Y_RNA	NA	5	132281034	132281146	1
ENSG00000225364	ATP6V0E1P1	NA	5	132284185	132284410	1
ENSG00000272023	CTC-350I8.1	NA	5	132299462	132299856	1
ENSG00000229738	AC010240.3	11017	5	132323344	132323802	-1
ENSG00000199677	Y_RNA	NA	5	132328791	132328892	-1
ENSG00000155329	ZCCHC10	54819	5	132332677	132362296	-1
ENSG00000248648	RP11-485M7.1	NA	5	132338811	132339057	1
ENSG00000170606	HSPA4	3308	5	132387654	132442141	1
ENSG00000251616	RP11-485M7.3	100506102	5	132446747	132450167	-1
ENSG00000248245	CTB-49A3.2	NA	5	132496130	132560105	1
ENSG00000240611	CTB-49A3.1	NA	5	132507910	132508745	-1
ENSG00000053108	FSTL4	23105	5	132532147	132948255	-1
ENSG00000249478	CTB-49A3.5	NA	5	132579456	132584473	1
ENSG00000250244	CTB-49A3.4	NA	5	132592184	132611669	1
ENSG00000250409	CTB-3M24.3	NA	5	132723465	132724241	1
ENSG00000221287	MIR1289-2	100302134	5	132763288	132763398	-1
ENSG00000263545	AC005195.1	NA	5	132961536	132961639	-1
ENSG00000251243	AC005178.1	NA	5	133056186	133056625	-1
ENSG00000238796	snoU13	NA	5	133186548	133186648	-1
ENSG00000249073	CTD-2131I18.1	NA	5	133249368	133252960	1
ENSG00000113583	C5orf15	56951	5	133291201	133304478	-1
ENSG00000213585	VDAC1	7416	5	133307606	133340824	-1
ENSG00000271737	CTB-113I20.2	NA	5	133340838	133341253	1
ENSG00000271128	CTB-113I20.1	NA	5	133417605	133417731	-1
ENSG00000081059	TCF7	6932	5	133450402	133487556	1
ENSG00000113558	SKP1	6500	5	133484633	133512729	-1
ENSG00000272772	CTD-2410N18.5	NA	5	133502861	133561762	-1
ENSG00000113575	PPP2CA	5515	5	133530025	133561833	-1
ENSG00000006837	CDKL3	51265	5	133541305	133706738	-1
ENSG00000273345	CTD-2410N18.4	NA	5	133541305	133706735	-1
ENSG00000266751	MIR3661	100500905	5	133561448	133561543	1
ENSG00000270177	CTD-2410N18.3	NA	5	133562101	133563518	1
ENSG00000239615	CTD-2410N18.1	NA	5	133603112	133603547	1
ENSG00000119048	UBE2B	7320	5	133706870	133727683	1
ENSG00000248559	RP11-215P8.3	NA	5	133735186	133737612	1
ENSG00000237190	CDKN2AIPNL	91368	5	133737778	133747589	-1
ENSG00000243648	RP11-215P8.1	NA	5	133758529	133759026	1
ENSG00000250564	RP11-215P8.4	102546229	5	133764742	133796306	-1
ENSG00000250994	AC005355.1	NA	5	133772402	133828210	1
ENSG00000207222	RNU6-456P	NA	5	133835869	133835975	-1
ENSG00000251169	AC005355.2	101927934	5	133842243	133844920	1
ENSG00000240250	RN7SL541P	NA	5	133853501	133853785	1
ENSG00000043143	JADE2	23338	5	133860003	133918918	1
ENSG00000152700	SAR1B	51128	5	133936834	133984961	-1
ENSG00000207459	RNU6-1311P	NA	5	133970529	133970635	-1
ENSG00000113615	SEC24A	10802	5	133984479	134063513	1
ENSG00000201298	RNU6-1164P	NA	5	134036862	134036968	-1
ENSG00000222266	RNU6-757P	NA	5	134051173	134051272	1
ENSG00000164615	CAMLG	819	5	134074191	134087847	1
ENSG00000145833	DDX46	9879	5	134094469	134190823	1
ENSG00000241179	CTB-2L9.1	NA	5	134140468	134140822	-1
ENSG00000181904	C5orf24	134553	5	134181370	134195427	1
ENSG00000270892	AC006077.4	NA	5	134198781	134199123	-1
ENSG00000113621	TXNDC15	79770	5	134209493	134237215	1
ENSG00000132570	PCBD2	84105	5	134240596	134343649	1
ENSG00000244921	CTB-36O1.7	NA	5	134258993	134259739	-1
ENSG00000249119	MTND6P4	NA	5	134259813	134260334	1
ENSG00000248923	MTND5P11	NA	5	134260338	134262149	-1
ENSG00000247627	MTND4P12	NA	5	134262350	134263726	-1
ENSG00000198868	MIR4461	100616209	5	134263720	134264016	-1
ENSG00000263963	MIR4461	100616209	5	134263729	134263802	1
ENSG00000249192	CTB-36O1.3	NA	5	134264083	134264217	-1
ENSG00000152705	CATSPER3	347732	5	134303596	134347392	1
ENSG00000069011	PITX1	5307	5	134363425	134370503	-1
ENSG00000224186	C5orf66	100996485	5	134368970	134691744	1
ENSG00000249082	CTC-276P9.1	101927953	5	134374528	134375737	-1
ENSG00000248753	CTC-276P9.2	NA	5	134456216	134475371	1
ENSG00000248482	CTC-276P9.3	NA	5	134460070	134466939	-1
ENSG00000249647	CTC-349C3.2	340073	5	134571924	134583869	-1
ENSG00000113648	H2AFY	9555	5	134669590	134735604	-1
ENSG00000270021	CTC-203F4.2	NA	5	134734970	134736986	1
ENSG00000251380	C5orf20	140947	5	134779905	134783038	-1
ENSG00000255833	TIFAB	497189	5	134779908	134788089	-1
ENSG00000249639	CTB-138E5.1	NA	5	134786303	134794387	1
ENSG00000181965	NEUROG1	4762	5	134869991	134871639	-1
ENSG00000250167	CTC-321K16.1	NA	5	134895267	134970564	1
ENSG00000145824	CXCL14	9547	5	134906373	134914969	-1
ENSG00000251045	CTC-321K16.4	340074	5	134984273	134989624	-1
ENSG00000238393	AC009009.1	NA	5	135048808	135048905	-1
ENSG00000223539	AC011431.1	NA	5	135078151	135082045	-1
ENSG00000263840	AC011431.2	NA	5	135136918	135137003	-1
ENSG00000265924	MIR5692C1	100847082	5	135138674	135138764	-1
ENSG00000264039	AC114296.1	NA	5	135140194	135140282	-1
ENSG00000250378	RP11-119J18.1	NA	5	135148356	135162271	1
ENSG00000145832	SLC25A48	153328	5	135170338	135224326	1
ENSG00000145839	IL9	3578	5	135227935	135231516	-1
ENSG00000254239	GS1-39E22.2	NA	5	135233326	135235939	1
ENSG00000253927	GS1-39E22.1	NA	5	135236042	135253850	-1
ENSG00000145826	LECT2	3950	5	135257968	135290723	-1
ENSG00000164616	FBXL21	26223	5	135266006	135287280	1
ENSG00000120708	TGFBI	7045	5	135364584	135399507	1
ENSG00000270123	VTRNA2-1	100126299	5	135416160	135416286	-1
ENSG00000164621	SMAD5-AS1	9597	5	135465196	135470579	-1
ENSG00000113658	SMAD5	4090	5	135468534	135524435	1
ENSG00000271824	AC009014.3	389332	5	135527156	135528822	-1
ENSG00000069018	TRPC7	57113	5	135548999	135732730	-1
ENSG00000248211	TRPC7-AS1	NA	5	135549736	135557847	1
ENSG00000250947	TRPC7-AS2	NA	5	135639445	135651788	1
ENSG00000248351	HSPD1P18	NA	5	135716956	135717199	-1
ENSG00000213568	HNRNPA1P13	NA	5	135764581	135765543	1
ENSG00000249803	RP11-114H21.2	NA	5	135802366	135855987	1
ENSG00000250284	CTB-1I21.1	NA	5	136070616	136090375	1
ENSG00000248616	CTB-1I21.2	NA	5	136193317	136194031	1
ENSG00000222285	RNA5SP193	NA	5	136304889	136304995	-1
ENSG00000152377	SPOCK1	6695	5	136310987	136934068	-1
ENSG00000221612	AC106775.1	NA	5	136869143	136869210	1
ENSG00000146021	KLHL3	26249	5	136953189	137071779	-1
ENSG00000216009	MIR874	100126343	5	136983261	136983338	-1
ENSG00000270237	RP11-381K20.5	NA	5	137081340	137081840	-1
ENSG00000177733	HNRNPA0	10949	5	137087075	137090039	-1
ENSG00000270697	RP11-381K20.4	NA	5	137097235	137097625	1
ENSG00000226306	NPY6R	4888	5	137136882	137146440	1
ENSG00000250159	RP11-381K20.2	NA	5	137150022	137225025	-1
ENSG00000120729	MYOT	9499	5	137203480	137223540	1
ENSG00000078795	PKD2L2	27039	5	137223657	137278436	1
ENSG00000031003	FAM13B	51306	5	137273649	137387650	-1
ENSG00000266475	AC106753.1	NA	5	137316150	137316247	-1
ENSG00000246323	RP11-325L7.1	NA	5	137368463	137372955	1
ENSG00000250260	RP11-325L7.2	NA	5	137374888	137375668	1
ENSG00000222924	RNU6-1148P	NA	5	137405044	137405147	-1
ENSG00000061492	WNT8A	7478	5	137419581	137428054	1
ENSG00000112981	NME5	8382	5	137450866	137475132	-1
ENSG00000238605	snoU13	NA	5	137450891	137450993	-1
ENSG00000212460	RNU6-460P	NA	5	137452262	137452369	1
ENSG00000199880	RNU6-888P	NA	5	137458700	137458800	-1
ENSG00000112983	BRD8	10902	5	137475455	137514675	-1
ENSG00000112984	KIF20A	10112	5	137514408	137523404	1
ENSG00000094880	CDC23	8697	5	137523339	137549032	-1
ENSG00000146013	GFRA3	2676	5	137588068	137610360	-1
ENSG00000249851	RP11-166J22.1	NA	5	137602685	137603446	-1
ENSG00000266285	RN7SL682P	NA	5	137614783	137615041	1
ENSG00000158402	CDC25C	995	5	137620954	137674044	-1
ENSG00000120709	FAM53C	51307	5	137667624	137685416	1
ENSG00000249971	RP11-256P1.1	NA	5	137682716	137685330	-1
ENSG00000120733	KDM3B	51780	5	137688285	137772717	1
ENSG00000132563	REEP2	51308	5	137774706	137782658	1
ENSG00000271196	RP11-461O14.3	NA	5	137790229	137790421	-1
ENSG00000120738	EGR1	1958	5	137801179	137805004	1
ENSG00000241458	RPL7P19	NA	5	137809433	137810050	1
ENSG00000120705	ETF1	2107	5	137841784	137878989	-1
ENSG00000197830	AC011385.1	NA	5	137881629	137882992	-1
ENSG00000232129	AC011385.2	NA	5	137887850	137888050	1
ENSG00000113013	HSPA9	3313	5	137890571	137911133	-1
ENSG00000222937	SNORD63	NA	5	137894659	137894728	-1
ENSG00000206989	SNORD63	26785	5	137896732	137896799	-1
ENSG00000044115	CTNNA1	1495	5	137946656	138270723	1
ENSG00000232174	CTB-164L20.1	NA	5	137956018	137956653	1
ENSG00000238745	snoU13	NA	5	137959168	137959271	1
ENSG00000253404	AC034243.1	NA	5	138080123	138088998	-1
ENSG00000265361	RN7SL867P	NA	5	138099909	138100243	1
ENSG00000146006	LRRTM2	26045	5	138204612	138211057	-1
ENSG00000120725	SIL1	64374	5	138282409	138629246	-1
ENSG00000201532	RNA5SP194	NA	5	138348018	138348130	1
ENSG00000249593	CTB-46B19.2	NA	5	138348336	138386892	1
ENSG00000242683	CTB-46B19.1	NA	5	138370837	138371676	-1
ENSG00000252533	RNU6-572P	NA	5	138557447	138557526	1
ENSG00000015479	MATR3	724102	5	138609441	138667360	1
ENSG00000015479	MATR3	9782	5	138609441	138667360	1
ENSG00000252213	SNORA74	NA	5	138611869	138612009	1
ENSG00000200959	SNORA74A	26821	5	138614470	138614667	1
ENSG00000199545	RNA5SP195	NA	5	138635541	138635657	1
ENSG00000253015	RN7SKP64	NA	5	138668727	138669054	-1
ENSG00000120727	PAIP2	51247	5	138677276	138705406	1
ENSG00000272742	CTB-43P18.1	51247	5	138700366	138705406	-1
ENSG00000170482	SLC23A1	9963	5	138702885	138720242	-1
ENSG00000170476	MZB1	51237	5	138723169	138725770	-1
ENSG00000228672	PROB1	389333	5	138727635	138730885	-1
ENSG00000170469	SPATA24	202051	5	138732252	138739777	-1
ENSG00000170464	DNAJC18	202052	5	138744279	138780180	-1
ENSG00000200378	RNU5B-4P	NA	5	138783596	138783706	1
ENSG00000249751	ECSCR	641700	5	138784245	138842328	-1
ENSG00000269071	AC138517.1	NA	5	138852108	138852506	1
ENSG00000184584	TMEM173	340061	5	138855119	138862520	-1
ENSG00000249689	AC138517.5	NA	5	138872123	138872690	1
ENSG00000249215	AC138517.4	NA	5	138873841	138875701	1
ENSG00000131508	UBE2D2	7322	5	138906016	139008018	1
ENSG00000207020	Y_RNA	NA	5	138934485	138934586	-1
ENSG00000272255	CTD-3224K15.3	NA	5	139024045	139024587	-1
ENSG00000171604	CXXC5	51523	5	139026884	139063467	1
ENSG00000250635	CTD-3224K15.2	NA	5	139028584	139029313	-1
ENSG00000249526	CTB-35F21.1	NA	5	139064230	139124595	1
ENSG00000200756	RNU6-236P	NA	5	139097570	139097675	-1
ENSG00000249131	CTB-35F21.2	101929696	5	139120934	139125808	-1
ENSG00000251387	CTB-35F21.3	NA	5	139152113	139154991	-1
ENSG00000271792	CTB-35F21.5	NA	5	139154890	139155057	1
ENSG00000146005	PSD2	84249	5	139175406	139224051	1
ENSG00000158458	NRG2	9542	5	139226364	139422884	-1
ENSG00000250692	CTB-35F21.4	NA	5	139227875	139235974	1
ENSG00000207317	Y_RNA	NA	5	139399077	139399177	1
ENSG00000245146	LINC01024	100505636	5	139452442	139488215	-1
ENSG00000185129	PURA	5813	5	139487362	139496321	1
ENSG00000182700	IGIP	492311	5	139505521	139508391	1
ENSG00000254363	CTB-131B5.5	NA	5	139536904	139552636	1
ENSG00000120306	CYSTM1	84418	5	139554227	139661637	1
ENSG00000264890	AC011379.1	NA	5	139575287	139575376	-1
ENSG00000250069	CTB-131B5.2	NA	5	139579748	139582772	1
ENSG00000113068	PFDN1	5201	5	139624624	139682706	-1
ENSG00000113070	HBEGF	1839	5	139712428	139726216	-1
ENSG00000253965	CTC-329D1.3	NA	5	139728069	139737379	-1
ENSG00000113073	SLC4A9	83697	5	139739787	139754728	1
ENSG00000249637	CTC-329D1.2	NA	5	139750476	139780952	-1
ENSG00000222790	RNU4-14P	NA	5	139776908	139777029	-1
ENSG00000131503	ANKHD1	404734	5	139781399	139929163	1
ENSG00000131503	ANKHD1	54882	5	139781399	139929163	1
ENSG00000254996	ANKHD1-EIF4EBP3	404734	5	139781493	139929154	1
ENSG00000254996	ANKHD1-EIF4EBP3	54882	5	139781493	139929154	1
ENSG00000200051	SNORD45	NA	5	139906937	139907013	-1
ENSG00000213523	SRA1	10011	5	139916925	139937895	-1
ENSG00000243056	EIF4EBP3	8637	5	139927251	139929163	1
