GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:2000677	regulation of transcription regulatory r...	21	0	0,01	1.00000
GO:2000678	negative regulation of transcription reg...	12	0	0	1.00000
GO:2000679	positive regulation of transcription reg...	8	0	0	1.00000
GO:2000680	regulation of rubidium ion transport	2	0	0	1.00000
GO:2000682	positive regulation of rubidium ion tran...	1	0	0	1.00000
GO:2000683	regulation of cellular response to X-ray	2	0	0	1.00000
GO:2000685	positive regulation of cellular response...	1	0	0	1.00000
GO:2000686	regulation of rubidium ion transmembrane...	1	0	0	1.00000
GO:2000688	positive regulation of rubidium ion tran...	1	0	0	1.00000
GO:2000690	regulation of cardiac muscle cell myobla...	1	0	0	1.00000
GO:2000691	negative regulation of cardiac muscle ce...	1	0	0	1.00000
GO:2000696	regulation of epithelial cell differenti...	13	0	0	1.00000
GO:2000697	negative regulation of epithelial cell d...	3	0	0	1.00000
GO:2000698	positive regulation of epithelial cell d...	3	0	0	1.00000
GO:2000699	fibroblast growth factor receptor signal...	1	0	0	1.00000
GO:2000701	glial cell-derived neurotrophic factor r...	1	0	0	1.00000
GO:2000702	regulation of fibroblast growth factor r...	1	0	0	1.00000
GO:2000703	negative regulation of fibroblast growth...	1	0	0	1.00000
GO:2000705	regulation of dense core granule biogene...	2	0	0	1.00000
GO:2000706	negative regulation of dense core granul...	1	0	0	1.00000
GO:2000707	positive regulation of dense core granul...	1	0	0	1.00000
GO:2000721	positive regulation of transcription fro...	3	0	0	1.00000
GO:2000722	regulation of cardiac vascular smooth mu...	2	0	0	1.00000
GO:2000723	negative regulation of cardiac vascular ...	1	0	0	1.00000
GO:2000724	positive regulation of cardiac vascular ...	1	0	0	1.00000
GO:2000725	regulation of cardiac muscle cell differ...	14	0	0	1.00000
GO:2000726	negative regulation of cardiac muscle ce...	3	0	0	1.00000
GO:2000727	positive regulation of cardiac muscle ce...	5	0	0	1.00000
GO:2000729	positive regulation of mesenchymal cell ...	3	0	0	1.00000
GO:2000733	regulation of glial cell-derived neurotr...	1	0	0	1.00000
GO:2000734	negative regulation of glial cell-derive...	1	0	0	1.00000
GO:2000736	regulation of stem cell differentiation	82	0	0,02	1.00000
GO:2000737	negative regulation of stem cell differe...	8	0	0	1.00000
GO:2000738	positive regulation of stem cell differe...	13	0	0	1.00000
GO:2000739	regulation of mesenchymal stem cell diff...	6	0	0	1.00000
GO:2000740	negative regulation of mesenchymal stem ...	1	0	0	1.00000
GO:2000741	positive regulation of mesenchymal stem ...	4	0	0	1.00000
GO:2000742	regulation of anterior head development	2	0	0	1.00000
GO:2000744	positive regulation of anterior head dev...	2	0	0	1.00000
GO:2000751	histone H3-T3 phosphorylation involved i...	1	0	0	1.00000
GO:2000752	regulation of glucosylceramide catabolic...	1	0	0	1.00000
GO:2000753	positive regulation of glucosylceramide ...	1	0	0	1.00000
GO:2000754	regulation of sphingomyelin catabolic pr...	1	0	0	1.00000
GO:2000755	positive regulation of sphingomyelin cat...	1	0	0	1.00000
GO:2000756	regulation of peptidyl-lysine acetylatio...	36	0	0,01	1.00000
GO:2000757	negative regulation of peptidyl-lysine a...	12	0	0	1.00000
GO:2000758	positive regulation of peptidyl-lysine a...	18	0	0	1.00000
GO:2000759	regulation of N-terminal peptidyl-lysine...	1	0	0	1.00000
GO:2000761	positive regulation of N-terminal peptid...	1	0	0	1.00000
GO:2000763	positive regulation of transcription fro...	1	0	0	1.00000
GO:2000764	positive regulation of semaphorin-plexin...	1	0	0	1.00000
GO:2000765	regulation of cytoplasmic translation	5	0	0	1.00000
GO:2000766	negative regulation of cytoplasmic trans...	2	0	0	1.00000
GO:2000767	positive regulation of cytoplasmic trans...	1	0	0	1.00000
GO:2000768	positive regulation of nephron tubule ep...	3	0	0	1.00000
GO:2000772	regulation of cellular senescence	12	0	0	1.00000
GO:2000773	negative regulation of cellular senescen...	4	0	0	1.00000
GO:2000774	positive regulation of cellular senescen...	4	0	0	1.00000
GO:2000777	positive regulation of proteasomal ubiqu...	1	0	0	1.00000
GO:2000778	positive regulation of interleukin-6 sec...	6	0	0	1.00000
GO:2000779	regulation of double-strand break repair	24	0	0,01	1.00000
GO:2000780	negative regulation of double-strand bre...	7	0	0	1.00000
GO:2000781	positive regulation of double-strand bre...	4	0	0	1.00000
GO:2000785	regulation of autophagic vacuole assembl...	5	0	0	1.00000
GO:2000786	positive regulation of autophagic vacuol...	1	0	0	1.00000
GO:2000790	regulation of mesenchymal cell prolifera...	1	0	0	1.00000
GO:2000791	negative regulation of mesenchymal cell ...	1	0	0	1.00000
GO:2000793	cell proliferation involved in heart val...	2	0	0	1.00000
GO:2000794	regulation of epithelial cell proliferat...	6	0	0	1.00000
GO:2000795	negative regulation of epithelial cell p...	1	0	0	1.00000
GO:2000797	regulation of amniotic stem cell differe...	1	0	0	1.00000
GO:2000798	negative regulation of amniotic stem cel...	1	0	0	1.00000
GO:2000800	regulation of endocardial cushion to mes...	1	0	0	1.00000
GO:2000802	positive regulation of endocardial cushi...	1	0	0	1.00000
GO:2000807	regulation of synaptic vesicle clusterin...	1	0	0	1.00000
GO:2000808	negative regulation of synaptic vesicle ...	1	0	0	1.00000
GO:2000810	regulation of tight junction assembly	8	0	0	1.00000
GO:2000811	negative regulation of anoikis	16	0	0	1.00000
GO:2000812	regulation of barbed-end actin filament ...	1	0	0	1.00000
GO:2000820	negative regulation of transcription fro...	2	0	0	1.00000
GO:2000821	regulation of grooming behavior	2	0	0	1.00000
GO:2000822	regulation of behavioral fear response	4	0	0	1.00000
GO:2000823	regulation of androgen receptor activity	3	0	0	1.00000
GO:2000824	negative regulation of androgen receptor...	2	0	0	1.00000
GO:2000826	regulation of heart morphogenesis	27	0	0,01	1.00000
GO:2000827	mitochondrial RNA surveillance	1	0	0	1.00000
GO:2000831	regulation of steroid hormone secretion	12	0	0	1.00000
GO:2000832	negative regulation of steroid hormone s...	1	0	0	1.00000
GO:2000833	positive regulation of steroid hormone s...	9	0	0	1.00000
GO:2000834	regulation of androgen secretion	2	0	0	1.00000
GO:2000836	positive regulation of androgen secretio...	2	0	0	1.00000
GO:2000843	regulation of testosterone secretion	1	0	0	1.00000
GO:2000845	positive regulation of testosterone secr...	1	0	0	1.00000
GO:2000846	regulation of corticosteroid hormone sec...	7	0	0	1.00000
GO:2000847	negative regulation of corticosteroid ho...	1	0	0	1.00000
GO:2000848	positive regulation of corticosteroid ho...	5	0	0	1.00000
GO:2000849	regulation of glucocorticoid secretion	5	0	0	1.00000
GO:2000850	negative regulation of glucocorticoid se...	1	0	0	1.00000
GO:2000851	positive regulation of glucocorticoid se...	3	0	0	1.00000
GO:2000852	regulation of corticosterone secretion	3	0	0	1.00000
GO:2000854	positive regulation of corticosterone se...	2	0	0	1.00000
GO:2000855	regulation of mineralocorticoid secretio...	2	0	0	1.00000
GO:2000857	positive regulation of mineralocorticoid...	2	0	0	1.00000
GO:2000858	regulation of aldosterone secretion	2	0	0	1.00000
GO:2000860	positive regulation of aldosterone secre...	2	0	0	1.00000
GO:2000870	regulation of progesterone secretion	3	0	0	1.00000
GO:2000872	positive regulation of progesterone secr...	2	0	0	1.00000
GO:2000878	positive regulation of oligopeptide tran...	2	0	0	1.00000
GO:2000880	positive regulation of dipeptide transpo...	2	0	0	1.00000
GO:2000896	amylopectin metabolic process	1	0	0	1.00000
GO:2000909	regulation of sterol import	3	0	0	1.00000
GO:2000910	negative regulation of sterol import	2	0	0	1.00000
GO:2000969	positive regulation of alpha-amino-3-hyd...	3	0	0	1.00000
GO:2000970	regulation of detection of glucose	1	0	0	1.00000
GO:2000971	negative regulation of detection of gluc...	1	0	0	1.00000
GO:2000973	regulation of pro-B cell differentiation	5	0	0	1.00000
GO:2000974	negative regulation of pro-B cell differ...	3	0	0	1.00000
GO:2000976	regulation of transcription from RNA pol...	1	0	0	1.00000
GO:2000977	regulation of forebrain neuron different...	3	0	0	1.00000
GO:2000978	negative regulation of forebrain neuron ...	2	0	0	1.00000
GO:2000979	positive regulation of forebrain neuron ...	1	0	0	1.00000
GO:2000980	regulation of inner ear receptor cell di...	5	0	0	1.00000
GO:2000981	negative regulation of inner ear recepto...	3	0	0	1.00000
GO:2000982	positive regulation of inner ear recepto...	1	0	0	1.00000
GO:2000983	regulation of ATP citrate synthase activ...	3	0	0	1.00000
GO:2000984	negative regulation of ATP citrate synth...	3	0	0	1.00000
GO:2000987	positive regulation of behavioral fear r...	4	0	0	1.00000
GO:2001012	mesenchymal cell differentiation involve...	7	0	0	1.00000
GO:2001013	epithelial cell proliferation involved i...	2	0	0	1.00000
GO:2001014	regulation of skeletal muscle cell diffe...	11	0	0	1.00000
GO:2001015	negative regulation of skeletal muscle c...	2	0	0	1.00000
GO:2001016	positive regulation of skeletal muscle c...	4	0	0	1.00000
GO:2001020	regulation of response to DNA damage sti...	116	0	0,03	1.00000
GO:2001021	negative regulation of response to DNA d...	41	0	0,01	1.00000
GO:2001022	positive regulation of response to DNA d...	54	0	0,01	1.00000
GO:2001023	regulation of response to drug	5	0	0	1.00000
GO:2001025	positive regulation of response to drug	1	0	0	1.00000
GO:2001026	regulation of endothelial cell chemotaxi...	9	0	0	1.00000
GO:2001027	negative regulation of endothelial cell ...	3	0	0	1.00000
GO:2001028	positive regulation of endothelial cell ...	6	0	0	1.00000
GO:2001029	regulation of cellular glucuronidation	1	0	0	1.00000
GO:2001031	positive regulation of cellular glucuron...	1	0	0	1.00000
GO:2001032	regulation of double-strand break repair...	3	0	0	1.00000
GO:2001033	negative regulation of double-strand bre...	1	0	0	1.00000
GO:2001034	positive regulation of double-strand bre...	1	0	0	1.00000
GO:2001035	regulation of tongue muscle cell differe...	2	0	0	1.00000
GO:2001037	positive regulation of tongue muscle cel...	2	0	0	1.00000
GO:2001038	regulation of cellular response to drug	3	0	0	1.00000
GO:2001040	positive regulation of cellular response...	1	0	0	1.00000
GO:2001044	regulation of integrin-mediated signalin...	8	0	0	1.00000
GO:2001045	negative regulation of integrin-mediated...	2	0	0	1.00000
GO:2001046	positive regulation of integrin-mediated...	4	0	0	1.00000
GO:2001049	regulation of tendon cell differentiatio...	1	0	0	1.00000
GO:2001051	positive regulation of tendon cell diffe...	1	0	0	1.00000
GO:2001053	regulation of mesenchymal cell apoptotic...	12	0	0	1.00000
GO:2001054	negative regulation of mesenchymal cell ...	9	0	0	1.00000
GO:2001055	positive regulation of mesenchymal cell ...	3	0	0	1.00000
GO:2001056	positive regulation of cysteine-type end...	117	0	0,03	1.00000
GO:2001057	reactive nitrogen species metabolic proc...	4	0	0	1.00000
GO:2001074	regulation of metanephric ureteric bud d...	2	0	0	1.00000
GO:2001076	positive regulation of metanephric urete...	2	0	0	1.00000
GO:2001106	regulation of Rho guanyl-nucleotide exch...	2	0	0	1.00000
GO:2001108	positive regulation of Rho guanyl-nucleo...	1	0	0	1.00000
GO:2001109	regulation of lens epithelial cell proli...	1	0	0	1.00000
GO:2001111	positive regulation of lens epithelial c...	1	0	0	1.00000
GO:2001135	regulation of endocytic recycling	3	0	0	1.00000
GO:2001137	positive regulation of endocytic recycli...	2	0	0	1.00000
GO:2001138	regulation of phospholipid transport	3	0	0	1.00000
GO:2001140	positive regulation of phospholipid tran...	2	0	0	1.00000
GO:2001141	regulation of RNA biosynthetic process	2980	0	0,8	1.00000
GO:2001142	nicotinate transport	1	0	0	1.00000
GO:2001144	regulation of phosphatidylinositol-3,4,5...	1	0	0	1.00000
GO:2001145	negative regulation of phosphatidylinosi...	1	0	0	1.00000
GO:2001148	regulation of dipeptide transmembrane tr...	2	0	0	1.00000
GO:2001150	positive regulation of dipeptide transme...	2	0	0	1.00000
GO:2001151	regulation of renal water transport	1	0	0	1.00000
GO:2001153	positive regulation of renal water trans...	1	0	0	1.00000
GO:2001160	regulation of histone H3-K79 methylation	2	0	0	1.00000
GO:2001162	positive regulation of histone H3-K79 me...	2	0	0	1.00000
GO:2001169	regulation of ATP biosynthetic process	3	0	0	1.00000
GO:2001170	negative regulation of ATP biosynthetic ...	2	0	0	1.00000
GO:2001171	positive regulation of ATP biosynthetic ...	2	0	0	1.00000
GO:2001176	regulation of mediator complex assembly	1	0	0	1.00000
GO:2001178	positive regulation of mediator complex ...	1	0	0	1.00000
GO:2001179	regulation of interleukin-10 secretion	10	0	0	1.00000
GO:2001180	negative regulation of interleukin-10 se...	3	0	0	1.00000
GO:2001181	positive regulation of interleukin-10 se...	3	0	0	1.00000
GO:2001182	regulation of interleukin-12 secretion	2	0	0	1.00000
GO:2001183	negative regulation of interleukin-12 se...	2	0	0	1.00000
GO:2001185	regulation of CD8-positive, alpha-beta T...	4	0	0	1.00000
GO:2001186	negative regulation of CD8-positive, alp...	1	0	0	1.00000
GO:2001187	positive regulation of CD8-positive, alp...	2	0	0	1.00000
GO:2001188	regulation of T cell activation via T ce...	1	0	0	1.00000
GO:2001189	negative regulation of T cell activation...	1	0	0	1.00000
GO:2001191	regulation of gamma-delta T cell activat...	1	0	0	1.00000
GO:2001193	positive regulation of gamma-delta T cel...	1	0	0	1.00000
GO:2001198	regulation of dendritic cell differentia...	7	0	0	1.00000
GO:2001199	negative regulation of dendritic cell di...	5	0	0	1.00000
GO:2001200	positive regulation of dendritic cell di...	1	0	0	1.00000
GO:2001201	regulation of transforming growth factor...	1	0	0	1.00000
GO:2001202	negative regulation of transforming grow...	1	0	0	1.00000
GO:2001204	regulation of osteoclast development	4	0	0	1.00000
GO:2001205	negative regulation of osteoclast develo...	2	0	0	1.00000
GO:2001212	regulation of vasculogenesis	12	0	0	1.00000
GO:2001213	negative regulation of vasculogenesis	1	0	0	1.00000
GO:2001214	positive regulation of vasculogenesis	9	0	0	1.00000
GO:2001222	regulation of neuron migration	15	0	0	1.00000
GO:2001223	negative regulation of neuron migration	6	0	0	1.00000
GO:2001224	positive regulation of neuron migration	7	0	0	1.00000
GO:2001233	regulation of apoptotic signaling pathwa...	322	0	0,09	1.00000
GO:2001234	negative regulation of apoptotic signali...	155	0	0,04	1.00000
GO:2001235	positive regulation of apoptotic signali...	118	0	0,03	1.00000
GO:2001236	regulation of extrinsic apoptotic signal...	147	0	0,04	1.00000
GO:2001237	negative regulation of extrinsic apoptot...	85	0	0,02	1.00000
GO:2001238	positive regulation of extrinsic apoptot...	56	0	0,02	1.00000
GO:2001239	regulation of extrinsic apoptotic signal...	57	0	0,02	1.00000
GO:2001240	negative regulation of extrinsic apoptot...	33	0	0,01	1.00000
GO:2001241	positive regulation of extrinsic apoptot...	15	0	0	1.00000
GO:2001242	regulation of intrinsic apoptotic signal...	109	0	0,03	1.00000
GO:2001243	negative regulation of intrinsic apoptot...	67	0	0,02	1.00000
GO:2001244	positive regulation of intrinsic apoptot...	41	0	0,01	1.00000
GO:2001245	regulation of phosphatidylcholine biosyn...	2	0	0	1.00000
GO:2001246	negative regulation of phosphatidylcholi...	1	0	0	1.00000
GO:2001247	positive regulation of phosphatidylcholi...	1	0	0	1.00000
GO:2001248	regulation of ammonia assimilation cycle	1	0	0	1.00000
GO:2001250	positive regulation of ammonia assimilat...	1	0	0	1.00000
GO:2001251	negative regulation of chromosome organi...	42	0	0,01	1.00000
GO:2001252	positive regulation of chromosome organi...	51	0	0,01	1.00000
GO:2001253	regulation of histone H3-K36 trimethylat...	1	0	0	1.00000
GO:2001256	regulation of store-operated calcium ent...	6	0	0	1.00000
GO:2001257	regulation of cation channel activity	53	0	0,01	1.00000
GO:2001258	negative regulation of cation channel ac...	16	0	0	1.00000
GO:2001259	positive regulation of cation channel ac...	21	0	0,01	1.00000
GO:2001260	regulation of semaphorin-plexin signalin...	1	0	0	1.00000
GO:2001262	positive regulation of semaphorin-plexin...	1	0	0	1.00000
GO:2001263	regulation of C-C chemokine binding	1	0	0	1.00000
GO:2001264	negative regulation of C-C chemokine bin...	1	0	0	1.00000
GO:2001267	regulation of cysteine-type endopeptidas...	6	0	0	1.00000
GO:2001268	negative regulation of cysteine-type end...	1	0	0	1.00000
GO:2001269	positive regulation of cysteine-type end...	5	0	0	1.00000
GO:2001270	regulation of cysteine-type endopeptidas...	3	0	0	1.00000
GO:2001271	negative regulation of cysteine-type end...	3	0	0	1.00000
GO:2001273	regulation of glucose import in response...	9	0	0	1.00000
GO:2001274	negative regulation of glucose import in...	3	0	0	1.00000
GO:2001275	positive regulation of glucose import in...	5	0	0	1.00000
GO:2001279	regulation of unsaturated fatty acid bio...	6	0	0	1.00000
GO:2001280	positive regulation of unsaturated fatty...	5	0	0	1.00000
GO:2001286	regulation of caveolin-mediated endocyto...	3	0	0	1.00000
